Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Customer Name
Second Class,Consumer,United States,San Diego,California,92105.0,West,Office Supplies,Paper,9.87,3,0.0,4.5402,unknown
Second Class,Consumer,United States,San Diego,California,92105.0,West,Technology,Accessories,53.25,3,0.0,20.7675,unknown
Second Class,Consumer,United States,San Diego,California,92105.0,West,Furniture,Furnishings,19.92,3,0.0,9.5616,unknown
Standard Class,Corporate,United States,New York City,New York,10035.0,East,Furniture,Chairs,658.746,3,0.1,146.388,unknown
Standard Class,Home Office,United States,Lewiston,Maine,4240.0,East,Office Supplies,Binders,8.26,2,0.0,3.8822,unknown
Standard Class,Home Office,United States,Lewiston,Maine,4240.0,East,Office Supplies,Binders,29.84,2,0.0,13.428,unknown
Standard Class,Home Office,United States,Lewiston,Maine,4240.0,East,Technology,Accessories,67.98,2,0.0,14.9556,unknown
Standard Class,Consumer,United States,Long Beach,California,90805.0,West,Office Supplies,Labels,61.06,2,0.0,28.0876,unknown
Standard Class,Consumer,United States,Long Beach,California,90805.0,West,Furniture,Tables,35.544,1,0.2,-0.8886,unknown
Standard Class,Consumer,United States,Seattle,Washington,98115.0,West,Office Supplies,Labels,9.96,2,0.0,4.5816,unknown
Standard Class,Consumer,United States,Seattle,Washington,98115.0,West,Office Supplies,Art,9.21,3,0.0,2.3025,unknown
Standard Class,Consumer,United States,Seattle,Washington,98115.0,West,Office Supplies,Supplies,27.93,3,0.0,8.0997,unknown
Same Day,Consumer,United States,Rochester,Minnesota,55901.0,Central,Office Supplies,Fasteners,7.9,2,0.0,2.528,unknown
Same Day,Consumer,United States,Rochester,Minnesota,55901.0,Central,Office Supplies,Storage,221.16,4,0.0,57.5016,unknown
Same Day,Consumer,United States,Rochester,Minnesota,55901.0,Central,Office Supplies,Binders,127.96,2,0.0,62.7004,unknown
Same Day,Consumer,United States,Rochester,Minnesota,55901.0,Central,Office Supplies,Binders,18.69,3,0.0,9.1581,unknown
Same Day,Corporate,United States,San Francisco,California,94110.0,West,Office Supplies,Supplies,25.35,3,0.0,7.605,unknown
Same Day,Corporate,United States,San Francisco,California,94110.0,West,Furniture,Furnishings,35.28,3,0.0,11.9952,unknown
First Class,Corporate,United States,Seattle,Washington,98103.0,West,Office Supplies,Paper,33.4,5,0.0,16.032,unknown
First Class,Corporate,United States,Spokane,Washington,99207.0,West,Technology,Machines,837.6,3,0.2,62.82,unknown
Standard Class,Consumer,United States,Franklin,Tennessee,37064.0,South,Technology,Phones,40.68,3,0.2,-9.153,unknown
Standard Class,Consumer,United States,Jackson,Tennessee,38301.0,South,Furniture,Chairs,209.568,2,0.2,-23.5764,unknown
Standard Class,Consumer,United States,Austin,Texas,78745.0,Central,Technology,Accessories,22.368,4,0.2,6.4308,unknown
Standard Class,Consumer,United States,Pembroke Pines,Florida,33024.0,South,Office Supplies,Binders,3.882,2,0.7,-2.588,unknown
Standard Class,Consumer,United States,Pembroke Pines,Florida,33024.0,South,Office Supplies,Paper,115.296,3,0.2,40.3536,unknown
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,Office Supplies,Binders,1.908,2,0.7,-1.5264,unknown
Standard Class,Home Office,United States,Danville,Illinois,61832.0,Central,Office Supplies,Binders,43.372,7,0.8,-69.3952,unknown
Standard Class,Consumer,United States,New York City,New York,10009.0,East,Technology,Phones,783.96,4,0.0,219.5088,unknown
Standard Class,Consumer,United States,New York City,New York,10009.0,East,Office Supplies,Binders,48.896,2,0.2,18.336,unknown
Standard Class,Consumer,United States,New York City,New York,10009.0,East,Office Supplies,Binders,7.856,2,0.2,2.8478,unknown
Standard Class,Consumer,United States,Columbus,Ohio,43229.0,East,Office Supplies,Labels,5.904,2,0.2,1.9926,unknown
Standard Class,Consumer,United States,Columbus,Ohio,43229.0,East,Office Supplies,Supplies,13.712,2,0.2,1.0284,unknown
Standard Class,Consumer,United States,Chula Vista,California,91911.0,West,Office Supplies,Envelopes,182.94,3,0.0,85.9818,unknown
First Class,Consumer,United States,San Francisco,California,94110.0,West,Office Supplies,Art,27.76,4,0.0,9.9936,unknown
Standard Class,Home Office,United States,New York City,New York,10009.0,East,Office Supplies,Art,25.99,1,0.0,7.5371,unknown
First Class,Corporate,United States,San Antonio,Texas,78207.0,Central,Technology,Accessories,113.52,5,0.2,29.799,unknown
First Class,Corporate,United States,San Antonio,Texas,78207.0,Central,Technology,Phones,359.88,3,0.2,22.4925,unknown
Same Day,Consumer,United States,Jacksonville,North Carolina,28540.0,South,Office Supplies,Paper,25.344,4,0.2,9.1872,unknown
Second Class,Home Office,United States,San Francisco,California,94109.0,West,Office Supplies,Binders,11.952,3,0.2,4.1832,unknown
Second Class,Home Office,United States,San Francisco,California,94109.0,West,Office Supplies,Supplies,6.24,3,0.0,1.872,unknown
Second Class,Consumer,United States,Avondale,Arizona,85323.0,West,Technology,Phones,742.336,8,0.2,83.5128,unknown
Standard Class,Consumer,United States,Chicago,Illinois,60610.0,Central,Furniture,Furnishings,6.464,1,0.6,-4.04,unknown
Standard Class,Consumer,United States,Chicago,Illinois,60610.0,Central,Office Supplies,Labels,11.52,5,0.2,4.176,unknown
Standard Class,Consumer,United States,Chicago,Illinois,60610.0,Central,Technology,Phones,222.384,2,0.2,16.6788,unknown
Standard Class,Home Office,United States,Escondido,California,92025.0,West,Office Supplies,Art,23.36,4,0.0,6.0736,unknown
Second Class,Corporate,United States,Long Beach,New York,11561.0,East,Office Supplies,Labels,8.67,3,0.0,4.0749,unknown
Second Class,Corporate,United States,Long Beach,New York,11561.0,East,Office Supplies,Supplies,25.71,3,0.0,6.6846,unknown
Standard Class,Consumer,United States,Newark,Delaware,19711.0,East,Office Supplies,Appliances,100.94,7,0.0,33.3102,unknown
First Class,Consumer,United States,Buffalo,New York,14215.0,East,Furniture,Chairs,63.882,1,0.1,10.647,unknown
Standard Class,Consumer,United States,Houston,Texas,77070.0,Central,Furniture,Chairs,683.144,4,0.3,0.0,unknown
Standard Class,Consumer,United States,Houston,Texas,77070.0,Central,Office Supplies,Binders,1.476,3,0.8,-2.214,unknown
Standard Class,Consumer,United States,Houston,Texas,77070.0,Central,Office Supplies,Supplies,40.712,7,0.2,3.5623,unknown
Standard Class,Consumer,United States,Wichita,Kansas,67212.0,Central,Office Supplies,Paper,279.9,5,0.0,137.151,unknown
Standard Class,Consumer,United States,Colorado Springs,Colorado,80906.0,West,Office Supplies,Art,13.12,5,0.2,1.148,unknown
Standard Class,Consumer,United States,Colorado Springs,Colorado,80906.0,West,Furniture,Bookcases,69.576,4,0.7,-143.7904,unknown
Standard Class,Consumer,United States,Colorado Springs,Colorado,80906.0,West,Office Supplies,Art,4.224,3,0.2,0.4752,unknown
Standard Class,Consumer,United States,Colorado Springs,Colorado,80906.0,West,Technology,Accessories,58.08,4,0.2,-6.534,unknown
Standard Class,Consumer,United States,Colorado Springs,Colorado,80906.0,West,Furniture,Furnishings,52.416,9,0.2,15.0696,unknown
Standard Class,Consumer,United States,Colorado Springs,Colorado,80906.0,West,Furniture,Furnishings,54.92,5,0.2,10.984,unknown
Standard Class,Consumer,United States,Colorado Springs,Colorado,80906.0,West,Furniture,Tables,364.95,5,0.5,-248.166,unknown
Standard Class,Consumer,United States,Colorado Springs,Colorado,80906.0,West,Office Supplies,Paper,85.056,3,0.2,28.7064,unknown
Standard Class,consumer,United States,Colorado Springs,Colorado,80906.0,West,Office Supplies,Paper,27.696,3,0.2,9.6936,unknown
Standard Class,Consumer,United States,New York City,New York,10011.0,East,Office Supplies,Paper,24.96,4,0.0,11.232,unknown
Standard Class,Corporate,United States,Los Angeles,California,90036.0,West,Furniture,Furnishings,43.13,1,0.0,18.1146,unknown
Standard Class,Consumer,United States,Marietta,Georgia,30062.0,South,Office Supplies,Binders,5.64,3,0.0,2.7072,unknown
Standard Class, Corporate ,United States,Jacksonville,Florida,32216.0,South,Office Supplies,Binders,57.582,3,0.7,-44.1462,unknown
Standard Class,Corporate,United States,Jacksonville,Florida,32216.0,South,Office Supplies,Paper,31.104,6,0.2,10.8864,unknown
Standard Class,Corporate,United States,Jacksonville,Florida,32216.0,South,Furniture,Furnishings,30.192,3,0.2,8.3028,unknown
Standard Class,Corporate,United States,Jacksonville,Florida,32216.0,South,Technology,Phones,43.6,5,0.2,4.36,unknown
Standard Class,Corporate,United States,Jacksonville,Florida,32216.0,South,Office Supplies,Art,4.768,2,0.2,0.4172,unknown
Standard Class,Corporate,United States,Jacksonville,Florida,32216.0,South,Office Supplies,Binders,10.38,2,0.7,-7.612,unknown
Standard Class,Corporate,United States,Jacksonville,Florida,32216.0,South,Office Supplies,Binders,13.392,8,0.7,-9.8208,unknown
Second Class,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,Technology,Phones,39.594,1,0.4,-7.2589,unknown
Second Class,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,Furniture,Furnishings,91.008,9,0.2,19.3392,unknown
Second Class,Consumer,United States,Los Angeles,California,90008.0,West,Office Supplies,Paper,37.94,2,0.0,18.2112,unknown
Second Class,Consumer,United States,Los Angeles,California,90008.0,West,Office Supplies,Paper,42.8,10,0.0,19.26,unknown
Second Class,Consumer,United States,Los Angeles,California,90008.0,West,Office Supplies,Storage,33.63,3,0.0,10.089,unknown
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,Office Supplies,Envelopes,62.808,3,0.2,21.1977,unknown
First Class,Consumer,United States,Eau Claire,Wisconsin,54703.0,Central,Office Supplies,Paper,195.64,4,0.0,91.9508,unknown
First Class,Consumer,United States,Eau Claire,Wisconsin,54703.0,Central,Technology,Phones,239.9,2,0.0,71.97,unknown
Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,Furniture,Chairs,380.058,3,0.3,-21.7176,unknown
Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,Technology,Copiers,1199.976,4,0.4,179.9964,unknown
Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,Furniture,Furnishings,48.576,3,0.2,9.7152,unknown
First Class,Consumer,United States,Los Angeles,California,90004.0,West,Office Supplies,Paper,17.94,3,0.0,8.073,unknown
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,Office Supplies,Paper,18.264,3,0.2,6.1641,unknown
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,Office Supplies,Appliances,34.656,2,0.2,5.6316,unknown
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,Office Supplies,Appliances,81.552,2,0.2,8.1552,unknown
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,Office Supplies,Storage,227.136,4,0.2,-42.588,unknown
Standard Class,Consumer,United States,Norwich,Connecticut,6360.0,East,Office Supplies,Binders,10.36,2,0.0,5.0764,unknown
Standard Class,Consumer,United States,San Antonio,Texas,78207.0,Central,Office Supplies,Appliances,463.248,8,0.8,-1181.2824,unknown
Standard Class,Consumer,United States,San Antonio,Texas,78207.0,Central,Technology,Accessories,383.952,6,0.2,47.994,unknown
Same Day,Home Office,United States,Yuma,Arizona,85364.0,West,Office Supplies,Binders,44.856,6,0.7,-35.8848,unknown
Standard Class,Consumer,United States,Columbus,Ohio,43229.0,East,Technology,Machines,30.345,7,0.7,-24.276,unknown
Standard Class,Consumer,United States,Columbus,Ohio,43229.0,East,Furniture,Chairs,127.554,3,0.3,-9.111,unknown
Standard Class,Consumer,United States,Columbus,Ohio,43229.0,East,Furniture,Furnishings,77.952,3,0.2,15.5904,unknown
First Class,Corporate,United States,Los Angeles,California,90036.0,West,Office Supplies,Binders,14.016,4,0.2,4.9056,unknown
Standard Class,Corporate,United States,Richmond,Kentucky,40475.0,South,Office Supplies,Storage,69.52,2,0.0,19.4656,unknown
Standard Class,Corporate,United States,Richmond,Kentucky,40475.0,South,Office Supplies,Art,5.64,3,0.0,1.6356,unknown
Standard Class,Consumer,United States,New York City,New York,10035.0,East,Office Supplies,Binders,13.776,3,0.2,4.4772,unknown
Standard Class,Consumer,United States,Wausau,Wisconsin,54401.0,Central,Office Supplies,Appliances,245.88,6,0.0,68.8464,unknown
Standard Class,Consumer,United States,Wausau,Wisconsin,54401.0,Central,Office Supplies,Storage,36.63,3,0.0,9.8901,unknown
Standard Class,Consumer,United States,Wausau,Wisconsin,54401.0,Central,Office Supplies,Storage,22.58,2,0.0,5.8708,unknown
Standard Class,Consumer,United States,Wausau,Wisconsin,54401.0,Central,Office Supplies,Binders,12.39,3,0.0,5.8233,unknown
Standard Class,Home Office,United States,San Francisco,California,94110.0,West,Office Supplies,Binders,39.92,5,0.2,13.473,unknown
Standard Class,Home Office,United States,San Francisco,California,94110.0,West,Office Supplies,Paper,61.96,2,0.0,27.882,unknown
Standard Class,Home Office,United States,San Francisco,California,94110.0,West,Office Supplies,Binders,19.936,4,0.2,7.2268,unknown
First Class,Consumer,United States,Dublin,Ohio,43017.0,East,Office Supplies,Binders,3.798,2,0.7,-2.6586,unknown
First Class,Consumer,United States,Dublin,Ohio,43017.0,East,Office Supplies,Paper,27.744,6,0.2,10.0572,unknown
First Class,Consumer,United States,Dublin,Ohio,43017.0,East,Technology,Phones,158.376,4,0.4,-34.3148,unknown
Standard Class,Home Office,United States,Henderson,Kentucky,42420.0,South,Furniture,Furnishings,27.58,2,0.0,11.5836,unknown
Standard Class,Consumer,United States,Bowling Green,Ohio,43402.0,East,Office Supplies,Binders,5.553,3,0.7,-4.0722,unknown
Standard Class,Consumer,United States,Memphis,Tennessee,38109.0,South,Office Supplies,Storage,243.92,5,0.2,-54.882,unknown
First Class,Consumer,United States,Lakewood,New Jersey,8701.0,East,Office Supplies,Fasteners,14.96,4,0.0,0.2992,unknown
First Class,Corporate,United States,Los Angeles,California,90008.0,West,Office Supplies,Binders,7.184,2,0.2,2.245,unknown
Second Class,Consumer,United States,Rochester,New York,14609.0,East,Office Supplies,Binders,10.512,3,0.2,3.6792,unknown
Second Class,Corporate,United States,Salem,Oregon,97301.0,West,Technology,Phones,263.96,5,0.2,19.797,unknown
Second Class,Corporate,United States,Salem,Oregon,97301.0,West,Office Supplies,Art,71.632,11,0.2,17.908,unknown
Second Class,Corporate,United States,Salem,Oregon,97301.0,West,Office Supplies,Art,9.328,1,0.2,0.8162,unknown
Standard Class,Consumer,United States,Pasco,Washington,99301.0,West,Office Supplies,Art,5.88,2,0.0,2.646,unknown
Standard Class,Consumer,United States,Pasco,Washington,99301.0,West,Furniture,Chairs,975.92,5,0.2,121.99,unknown
Standard Class,Consumer,United States,Pasco,Washington,99301.0,West,Office Supplies,Art,303.84,8,0.0,91.152,unknown
Standard Class,Consumer,United States,Pasco,Washington,99301.0,West,Office Supplies,Storage,485.88,6,0.0,19.4352,unknown
Second Class,Consumer,United States,Oakland,California,94601.0,West,Furniture,Furnishings,12.54,3,0.0,4.5144,unknown
Second Class,Consumer,United States,Oakland,California,94601.0,West,Office Supplies,Storage,8.94,3,0.0,0.6258,unknown
Second Class,Consumer,United States,Oakland,California,94601.0,West,Furniture,Furnishings,9.24,3,0.0,4.4352,unknown
Standard Class,Consumer,United States,Los Angeles,California,90004.0,West,Office Supplies,Binders,70.008,3,0.2,24.5028,unknown
Standard Class,Consumer,United States,Los Angeles,California,90004.0,West,Furniture,Furnishings,77.6,4,0.0,38.024,unknown
Standard Class,Consumer,United States,Los Angeles,California,90004.0,West,Furniture,Furnishings,464.85,9,0.0,92.97,unknown
Standard Class,Corporate,United States,Oak Park,Illinois,60302.0,Central,Office Supplies,Art,10.192,7,0.2,1.0192,unknown
Standard Class,Corporate,United States,Morristown,New Jersey,7960.0,East,Office Supplies,Binders,1793.98,2,0.0,843.1706,unknown
Second Class,Home Office,United States,Austin,Texas,78745.0,Central,Technology,Phones,758.352,6,0.2,265.4232,unknown
Standard Class,Corporate,United States,New York City,New York,10011.0,East,Office Supplies,Binders,20.368,1,0.2,7.3834,unknown
Standard Class,Corporate,United States,New York City,New York,10011.0,East,Office Supplies,Binders,49.848,3,0.2,16.8237,unknown
Standard Class,Consumer,United States,New York City,New York,10024.0,East,Technology,Phones,239.97,3,0.0,67.1916,unknown
Standard Class,Consumer,United States,Seattle,Washington,98103.0,West,Furniture,Chairs,2404.704,6,0.2,150.294,unknown
Standard Class,Consumer,United States,Seattle,Washington,98103.0,West,Office Supplies,Binders,563.024,11,0.2,190.0206,unknown
Standard Class,Consumer,United States,Seattle,Washington,98103.0,West,Office Supplies,Storage,344.91,3,0.0,10.3473,unknown
Standard Class,Consumer,United States,Seattle,Washington,98103.0,West,Office Supplies,Labels,8.64,3,0.0,4.2336,unknown
